,customer_id,recency,frequency,monetary,clv_historical
666,13239.0,262,1,329.56,329.56
667,13240.0,97,4,663.65,663.65
668,13242.0,113,3,270.40000000000003,270.40000000000003
669,13243.0,204,1,600.07,600.07
670,13244.0,93,1,121.74000000000001,121.74000000000001
671,13245.0,51,1,430.5,430.5
672,13246.0,19,6,1987.3,1987.3
673,13247.0,18,4,501.12,501.12
674,13248.0,125,2,465.68,465.68
675,13249.0,93,3,406.13,406.13
676,13253.0,157,2,762.56,762.56
677,13255.0,10,2,399.51,399.51
678,13258.0,12,3,698.5799999999999,698.5799999999999
679,13259.0,62,1,292.32,292.32
680,13260.0,62,1,557.62,557.62
681,13261.0,269,2,944.1,944.1
682,13262.0,264,1,200.29,200.29
683,13263.0,2,34,7388.52,7388.52
684,13265.0,54,5,1841.76,1841.76
685,13266.0,12,12,3511.0,3511.0
686,13267.0,3,19,4521.49,4521.49
687,13268.0,18,11,3174.74,3174.74
688,13269.0,2,15,5346.2300000000005,5346.2300000000005
689,13271.0,38,1,217.38,217.38
690,13272.0,32,2,276.56,276.56
691,13273.0,114,1,138.98,138.98
692,13276.0,64,2,590.9300000000001,590.9300000000001
693,13277.0,16,4,258.4,258.4
694,13278.0,41,1,542.73,542.73
695,13279.0,79,1,137.75,137.75
696,13280.0,123,3,814.86,814.86
697,13282.0,19,3,1132.14,1132.14
698,13283.0,60,2,93.66,93.66
699,13284.0,331,1,201.19,201.19
700,13285.0,24,4,2658.27,2658.27
701,13291.0,156,1,361.11,361.11
702,13292.0,39,2,578.94,578.94
703,13294.0,190,2,873.74,873.74
704,13295.0,360,1,201.20000000000002,201.20000000000002
705,13296.0,138,1,87.4,87.4
706,13297.0,8,4,2089.85,2089.85
707,13298.0,2,1,360.0,360.0
708,13299.0,269,1,142.5,142.5
709,13300.0,170,1,371.89,371.89
710,13301.0,104,4,618.09,618.09
711,13302.0,156,1,63.75,63.75
712,13304.0,352,1,300.42,300.42
713,13305.0,5,10,2000.86,2000.86
714,13307.0,121,1,15.0,15.0
715,13308.0,23,3,1325.03,1325.03
716,13309.0,8,5,1456.79,1456.79
717,13310.0,29,3,1132.03,1132.03
718,13311.0,5,2,581.62,581.62
719,13313.0,23,5,1555.3200000000002,1555.3200000000002
720,13314.0,2,3,775.94,775.94
721,13316.0,38,4,4275.41,4275.41
722,13317.0,67,6,2253.73,2253.73
723,13318.0,2,3,640.76,640.76
724,13319.0,6,26,10709.95,10709.95
725,13320.0,79,4,1548.7,1548.7
726,13321.0,73,2,335.36,335.36
727,13322.0,18,1,199.48000000000002,199.48000000000002
728,13323.0,4,5,787.85,787.85
729,13324.0,37,10,5597.31,5597.31
730,13325.0,82,1,675.3,675.3
731,13327.0,39,8,3627.77,3627.77
732,13328.0,317,1,1042.08,1042.08
733,13329.0,32,2,789.0,789.0
734,13330.0,93,3,1140.93,1140.93
735,13332.0,15,1,350.90000000000003,350.90000000000003
736,13334.0,83,3,3536.82,3536.82
737,13336.0,78,1,795.12,795.12
738,13338.0,158,1,422.02,422.02
739,13339.0,201,1,826.22,826.22
740,13340.0,46,7,9522.24,9522.24
741,13341.0,261,1,758.9,758.9
742,13343.0,178,1,303.43,303.43
743,13344.0,68,3,2088.02,2088.02
744,13345.0,288,1,339.5,339.5
745,13347.0,71,1,291.36,291.36
746,13348.0,65,1,233.76000000000002,233.76000000000002
747,13349.0,11,1,197.32,197.32
748,13350.0,17,2,829.1700000000001,829.1700000000001
749,13351.0,67,1,323.94,323.94
750,13352.0,61,1,347.98,347.98
751,13354.0,72,1,743.53,743.53
752,13355.0,123,1,674.7,674.7
753,13356.0,81,1,751.29,751.29
754,13357.0,258,1,594.0,594.0
755,13358.0,269,1,389.03000000000003,389.03000000000003
756,13359.0,64,1,389.56,389.56
757,13362.0,10,4,3090.7400000000002,3090.7400000000002
758,13363.0,18,2,892.5,892.5
759,13364.0,72,1,134.96,134.96
760,13365.0,34,2,2157.57,2157.57
761,13368.0,257,2,539.5,539.5
762,13369.0,366,1,258.28000000000003,258.28000000000003
763,13370.0,372,1,754.87,754.87
764,13372.0,90,1,328.64,328.64
765,13373.0,61,3,3312.25,3312.25
766,13375.0,89,1,778.65,778.65
767,13376.0,100,3,869.76,869.76
768,13379.0,27,3,572.56,572.56
769,13381.0,32,6,3639.31,3639.31
770,13382.0,281,1,222.99,222.99
771,13384.0,31,7,3686.35,3686.35
772,13385.0,330,1,484.67,484.67
773,13388.0,132,2,627.15,627.15
774,13389.0,12,3,782.96,782.96
775,13390.0,75,1,544.08,544.08
776,13391.0,204,1,59.8,59.8
777,13394.0,2,8,2520.02,2520.02
778,13395.0,186,1,275.82,275.82
779,13396.0,30,2,1335.99,1335.99
780,13397.0,73,5,1416.53,1416.53
781,13398.0,193,1,457.34000000000003,457.34000000000003
782,13402.0,128,2,621.23,621.23
783,13403.0,18,1,75.0,75.0
784,13404.0,2,2,252.49,252.49
785,13405.0,75,3,557.451,557.451
786,13408.0,2,62,26409.08,26409.08
787,13410.0,25,5,1003.06,1003.06
788,13411.0,108,1,213.55,213.55
789,13414.0,134,2,568.5,568.5
790,13416.0,44,2,712.5,712.5
791,13417.0,5,2,640.83,640.83
792,13418.0,12,18,5860.48,5860.48
793,13419.0,64,1,221.06,221.06
794,13420.0,150,2,159.85,159.85
795,13421.0,41,2,1851.08,1851.08
796,13422.0,65,1,2594.4,2594.4
797,13425.0,109,3,1609.21,1609.21
798,13426.0,1,10,3641.32,3641.32
799,13427.0,20,3,582.6,582.6
800,13428.0,11,1,218.47,218.47
801,13429.0,11,4,1006.8,1006.8
802,13430.0,19,2,679.45,679.45
803,13431.0,68,2,1269.1,1269.1
804,13434.0,75,2,534.24,534.24
805,13435.0,6,7,3775.33,3775.33
806,13436.0,2,1,179.94,179.94
807,13437.0,15,7,3190.61,3190.61
808,13439.0,256,1,283.71,283.71
809,13441.0,92,1,296.64,296.64
810,13447.0,24,3,1112.49,1112.49
811,13448.0,17,6,3522.42,3522.42
812,13449.0,24,1,291.88,291.88
813,13450.0,27,6,1940.04,1940.04
814,13451.0,27,5,2976.15,2976.15
815,13453.0,166,2,356.98,356.98
816,13455.0,25,2,1058.34,1058.34
817,13456.0,18,6,1717.8200000000002,1717.8200000000002
818,13458.0,8,14,9646.57,9646.57
819,13460.0,30,2,183.44,183.44
820,13461.0,39,3,1445.0,1445.0
821,13462.0,253,1,151.5,151.5
822,13464.0,59,1,657.73,657.73
823,13466.0,185,1,307.90000000000003,307.90000000000003
824,13467.0,11,2,1083.71,1083.71
825,13468.0,2,37,5688.02,5688.02
826,13470.0,100,2,165.0,165.0
827,13471.0,2,4,2497.68,2497.68
828,13473.0,61,2,422.64,422.64
829,13474.0,237,1,229.59,229.59
830,13475.0,192,4,1406.83,1406.83
831,13476.0,179,2,971.52,971.52
832,13477.0,38,6,1454.58,1454.58
833,13479.0,201,2,300.95,300.95
834,13481.0,46,5,1804.56,1804.56
835,13482.0,233,1,184.64000000000001,184.64000000000001
836,13483.0,66,1,140.34,140.34
837,13484.0,242,1,313.8,313.8
838,13485.0,234,1,454.24,454.24
839,13486.0,79,3,1122.41,1122.41
840,13487.0,58,3,575.4,575.4
841,13488.0,18,13,8826.16,8826.16
842,13489.0,106,3,291.12,291.12
843,13491.0,52,10,1181.92,1181.92
844,13492.0,137,3,1269.84,1269.84
845,13493.0,276,2,394.95,394.95
846,13494.0,312,1,316.26000000000005,316.26000000000005
847,13495.0,8,5,2044.8700000000001,2044.8700000000001
848,13496.0,11,2,653.33,653.33
849,13497.0,283,2,348.05,348.05
850,13499.0,18,5,1047.75,1047.75
851,13500.0,24,3,1166.77,1166.77
852,13501.0,289,1,1340.32,1340.32
853,13502.0,17,3,292.0,292.0
854,13503.0,72,1,216.85,216.85
855,13504.0,65,1,295.93,295.93
856,13505.0,73,4,3633.63,3633.63
857,13506.0,317,2,458.52,458.52
858,13507.0,4,4,2479.16,2479.16
859,13508.0,244,1,110.97,110.97
860,13509.0,9,6,964.72,964.72
861,13510.0,2,4,1791.56,1791.56
862,13512.0,261,1,251.21,251.21
863,13513.0,127,1,205.1,205.1
864,13514.0,74,1,152.20000000000002,152.20000000000002
865,13515.0,73,4,891.12,891.12
866,13516.0,22,3,770.4100000000001,770.4100000000001
867,13517.0,60,3,2128.42,2128.42
868,13518.0,86,1,659.44,659.44
869,13519.0,79,1,122.75,122.75
870,13520.0,59,6,2984.35,2984.35
871,13521.0,2,3,1093.65,1093.65
872,13522.0,31,1,125.80000000000001,125.80000000000001
873,13523.0,34,5,3452.43,3452.43
874,13524.0,41,5,650.1800000000001,650.1800000000001
875,13525.0,15,2,164.78,164.78
876,13527.0,34,7,2287.51,2287.51
877,13529.0,79,2,206.06,206.06
878,13531.0,206,2,483.8,483.8
879,13532.0,34,1,210.31,210.31
880,13533.0,183,3,270.79,270.79
881,13534.0,3,25,5870.08,5870.08
882,13536.0,2,7,3448.29,3448.29
883,13538.0,44,7,1280.85,1280.85
884,13539.0,86,3,597.44,597.44
885,13544.0,40,2,291.41,291.41
886,13546.0,13,3,626.99,626.99
887,13548.0,97,2,682.41,682.41
888,13549.0,26,7,918.2,918.2
889,13551.0,320,1,91.80000000000001,91.80000000000001
890,13552.0,67,12,3740.07,3740.07
891,13555.0,74,4,4149.28,4149.28
892,13557.0,29,2,584.0600000000001,584.0600000000001
893,13558.0,6,4,605.06,605.06
894,13560.0,8,1,174.37,174.37
895,13561.0,216,1,141.85999999999999,141.85999999999999
896,13562.0,82,3,1799.3300000000002,1799.3300000000002
897,13563.0,85,2,527.53,527.53
898,13564.0,355,2,1198.38,1198.38
899,13565.0,20,2,240.22,240.22
900,13566.0,41,2,874.71,874.71
901,13568.0,174,1,192.85,192.85
902,13569.0,18,2,356.8,356.8
903,13570.0,244,1,239.49,239.49
904,13571.0,13,12,2072.37,2072.37
905,13572.0,206,1,1384.25,1384.25
906,13573.0,51,2,271.36,271.36
907,13575.0,24,5,732.07,732.07
908,13576.0,11,18,6683.4400000000005,6683.4400000000005
909,13577.0,26,4,1687.6000000000001,1687.6000000000001
910,13579.0,15,2,467.04,467.04
911,13581.0,310,1,118.0,118.0
912,13583.0,156,1,781.03,781.03
913,13584.0,307,1,142.4,142.4
914,13587.0,64,1,413.0,413.0
915,13588.0,16,9,2445.05,2445.05
916,13589.0,15,2,354.65,354.65
917,13590.0,12,6,1720.32,1720.32
918,13591.0,65,3,1117.13,1117.13
919,13592.0,36,4,231.01,231.01
920,13593.0,109,5,2037.0800000000002,2037.0800000000002
921,13594.0,53,1,396.97,396.97
922,13596.0,6,2,697.04,697.04
923,13598.0,48,1,180.17000000000002,180.17000000000002
924,13599.0,2,21,5033.82,5033.82
925,13600.0,313,1,219.52,219.52
926,13601.0,46,2,693.32,693.32
927,13602.0,65,1,428.89,428.89
928,13603.0,27,1,164.34,164.34
929,13606.0,30,3,280.54,280.54
930,13607.0,41,1,678.01,678.01
931,13610.0,13,7,1106.93,1106.93
932,13611.0,90,3,1171.8,1171.8
933,13614.0,25,4,1407.06,1407.06
934,13615.0,319,1,417.69,417.69
935,13617.0,41,3,544.18,544.18
936,13618.0,174,1,177.34,177.34
937,13621.0,117,1,213.85,213.85
938,13623.0,31,5,747.78,747.78
939,13626.0,253,1,257.23,257.23
940,13627.0,60,5,1434.95,1434.95
941,13629.0,24,11,5715.36,5715.36
942,13630.0,6,7,1879.1399999999999,1879.1399999999999
943,13631.0,100,11,3070.42,3070.42
944,13632.0,25,5,2121.27,2121.27
945,13634.0,34,5,1575.16,1575.16
946,13635.0,68,1,1071.03,1071.03
947,13636.0,37,5,932.47,932.47
948,13637.0,53,3,810.5,810.5
949,13638.0,16,1,122.64,122.64
950,13639.0,75,1,795.74,795.74
951,13642.0,216,1,321.9,321.9
952,13643.0,32,3,519.44,519.44
953,13644.0,17,4,2548.71,2548.71
954,13645.0,121,1,252.1,252.1
955,13647.0,10,4,1678.1200000000001,1678.1200000000001
956,13649.0,257,2,346.6,346.6
957,13650.0,17,6,1836.3400000000001,1836.3400000000001
958,13651.0,40,1,79.2,79.2
959,13652.0,46,3,1095.08,1095.08
960,13654.0,44,6,2605.63,2605.63
961,13655.0,115,2,932.97,932.97
962,13656.0,165,2,379.65,379.65
963,13657.0,11,2,367.14,367.14
964,13658.0,10,5,2472.17,2472.17
965,13659.0,206,2,1442.3,1442.3
966,13662.0,86,3,829.96,829.96
967,13663.0,180,1,189.47,189.47
968,13666.0,61,3,84.65,84.65
969,13667.0,150,1,305.02,305.02
970,13668.0,3,21,6109.52,6109.52
971,13669.0,51,2,218.55,218.55
972,13670.0,76,1,349.7,349.7
973,13672.0,302,2,186.39000000000001,186.39000000000001
974,13673.0,19,2,366.97,366.97
975,13675.0,152,2,486.82000000000005,486.82000000000005
976,13678.0,152,1,215.32,215.32
977,13680.0,2,4,3722.42,3722.42
978,13681.0,18,4,827.83,827.83
979,13682.0,188,1,59.5,59.5
980,13684.0,286,1,67.23,67.23
981,13685.0,4,4,20.92,20.92
982,13686.0,183,1,72.0,72.0
983,13689.0,64,1,910.0,910.0
984,13690.0,60,1,172.25,172.25
985,13692.0,25,3,1452.3700000000001,1452.3700000000001
986,13694.0,4,48,40786.66,40786.66
987,13695.0,32,15,2444.13,2444.13
988,13697.0,39,1,151.3,151.3
989,13699.0,156,1,308.58000000000004,308.58000000000004
990,13700.0,27,10,2265.12,2265.12
991,13703.0,319,1,99.5,99.5
992,13704.0,6,9,2291.11,2291.11
993,13705.0,8,3,546.86,546.86
994,13706.0,303,1,290.89000000000004,290.89000000000004
995,13707.0,268,2,770.46,770.46
996,13708.0,272,1,296.88,296.88
997,13709.0,4,13,6253.05,6253.05
998,13710.0,32,1,180.48,180.48
999,13711.0,219,2,252.06,252.06
1000,13712.0,247,1,228.84,228.84
1001,13715.0,282,5,1079.34,1079.34
1002,13716.0,270,1,138.28,138.28
1003,13717.0,33,6,1380.87,1380.87
1004,13718.0,247,2,306.55,306.55
1005,13719.0,16,5,1016.68,1016.68
1006,13720.0,117,4,705.7,705.7
1007,13721.0,37,1,524.14,524.14
1008,13722.0,132,3,2314.93,2314.93
1009,13723.0,218,1,199.85000000000002,199.85000000000002
1010,13725.0,50,8,1980.56,1980.56
1011,13726.0,39,2,1079.66,1079.66
1012,13727.0,29,2,333.48,333.48
1013,13728.0,37,6,1016.14,1016.14
1014,13730.0,136,2,752.6,752.6
1015,13731.0,220,2,610.59,610.59
1016,13732.0,29,1,491.86,491.86
1017,13735.0,25,4,2820.44,2820.44
1018,13736.0,6,2,664.1,664.1
1019,13737.0,201,1,339.6,339.6
1020,13739.0,19,1,216.9,216.9
1021,13740.0,241,1,350.75,350.75
1022,13741.0,72,3,668.4300000000001,668.4300000000001
1023,13742.0,17,12,2997.42,2997.42
1024,13743.0,3,7,1202.4,1202.4
1025,13744.0,96,2,1114.6,1114.6
1026,13745.0,163,1,300.04,300.04
1027,13747.0,374,1,79.6,79.6
1028,13748.0,96,5,948.25,948.25
1029,13750.0,54,5,1647.26,1647.26
1030,13751.0,289,1,296.25,296.25
1031,13752.0,125,6,1140.33,1140.33
1032,13753.0,288,1,741.26,741.26
1033,13754.0,152,2,282.6,282.6
1034,13755.0,4,9,2098.45,2098.45
1035,13756.0,3,14,4834.320000000001,4834.320000000001
1036,13758.0,12,7,3079.82,3079.82
1037,13759.0,34,2,659.4100000000001,659.4100000000001
1038,13760.0,55,2,286.79,286.79
1039,13761.0,51,2,1070.65,1070.65
1040,13762.0,219,1,306.72,306.72
1041,13763.0,64,1,1714.96,1714.96
1042,13764.0,71,3,1521.76,1521.76
1043,13767.0,3,37,15389.960000000001,15389.960000000001
1044,13769.0,3,10,2728.71,2728.71
1045,13771.0,65,4,2634.45,2634.45
1046,13772.0,34,3,1115.18,1115.18
1047,13774.0,82,1,345.0,345.0
1048,13777.0,1,29,12627.52,12627.52
1049,13778.0,104,1,178.7,178.7
1050,13780.0,8,2,257.26,257.26
1051,13781.0,251,1,127.84,127.84
1052,13782.0,13,6,912.0,912.0
1053,13784.0,10,8,1935.75,1935.75
1054,13786.0,368,1,230.4,230.4
1055,13787.0,76,2,309.04,309.04
1056,13790.0,5,1,348.79999999999995,348.79999999999995
1057,13791.0,128,2,1226.0,1226.0
1058,13792.0,67,2,195.55,195.55
1059,13798.0,2,55,31591.87,31591.87
1060,13799.0,117,2,688.86,688.86
1061,13800.0,310,1,526.4200000000001,526.4200000000001
1062,13801.0,67,1,324.8,324.8
1063,13802.0,139,3,4057.42,4057.42
1064,13803.0,256,1,277.07,277.07
1065,13804.0,31,7,2601.89,2601.89
1066,13805.0,53,2,563.0,563.0
1067,13806.0,64,1,256.38,256.38
1068,13807.0,368,1,112.6,112.6
1069,13808.0,6,5,1687.76,1687.76
1070,13809.0,306,1,155.05,155.05
1071,13810.0,29,2,725.8100000000001,725.8100000000001
1072,13811.0,184,2,519.75,519.75
1073,13812.0,43,3,485.0,485.0
1074,13813.0,40,4,1168.8600000000001,1168.8600000000001
1075,13814.0,93,2,1477.42,1477.42
1076,13815.0,23,4,3487.08,3487.08
1077,13816.0,24,2,459.72,459.72
1078,13817.0,30,2,328.98,328.98
1079,13819.0,302,3,1140.35,1140.35
1080,13821.0,145,2,385.64,385.64
1081,13822.0,6,2,615.35,615.35
1082,13823.0,19,2,957.66,957.66
1083,13824.0,33,5,1698.94,1698.94
1084,13826.0,177,1,189.5,189.5
1085,13827.0,58,3,378.15,378.15
1086,13828.0,23,1,209.49,209.49
1087,13831.0,17,6,1876.59,1876.59
1088,13832.0,20,1,52.2,52.2
1089,13833.0,160,1,384.8,384.8
1090,13835.0,26,4,817.62,817.62
1091,13837.0,212,2,271.24,271.24
1092,13838.0,6,4,691.73,691.73
1093,13841.0,253,1,85.0,85.0
1094,13842.0,59,9,3228.07,3228.07
1095,13844.0,12,1,361.62,361.62
1096,13845.0,65,1,312.98,312.98
1097,13846.0,25,3,848.4100000000001,848.4100000000001
1098,13848.0,298,1,135.0,135.0
1099,13849.0,52,2,1537.95,1537.95
1100,13850.0,130,1,1595.48,1595.48
1101,13851.0,96,3,1763.46,1763.46
1102,13853.0,58,1,1090.1399999999999,1090.1399999999999
1103,13854.0,9,25,8109.5199999999995,8109.5199999999995
1104,13856.0,169,3,294.9,294.9
1105,13858.0,58,1,216.17000000000002,216.17000000000002
1106,13859.0,327,1,201.16,201.16
1107,13860.0,2,5,1245.9,1245.9
1108,13862.0,19,8,2209.36,2209.36
1109,13863.0,248,1,305.78,305.78
1110,13865.0,59,4,501.56,501.56
1111,13866.0,75,1,145.67,145.67
1112,13867.0,32,3,1015.29,1015.29
1113,13868.0,39,1,507.54,507.54
1114,13869.0,124,4,3104.9500000000003,3104.9500000000003
1115,13870.0,3,8,2737.04,2737.04
1116,13871.0,23,13,6403.25,6403.25
1117,13873.0,120,3,389.6,389.6
1118,13874.0,359,1,361.7,361.7
1119,13875.0,54,5,1786.79,1786.79
1120,13876.0,64,1,122.7,122.7
1121,13877.0,87,1,117.24,117.24
1122,13878.0,55,1,1247.63,1247.63
1123,13880.0,22,13,3185.87,3185.87
1124,13881.0,4,19,12198.880000000001,12198.880000000001
1125,13882.0,3,5,1081.28,1081.28
1126,13883.0,11,5,2640.58,2640.58
1127,13884.0,8,5,787.6,787.6
1128,13885.0,190,2,506.8,506.8
1129,13886.0,72,1,243.56,243.56
1130,13887.0,205,1,349.55,349.55
1131,13888.0,120,2,605.63,605.63
1132,13889.0,93,1,416.90000000000003,416.90000000000003
1133,13890.0,2,10,1883.81,1883.81
1134,13892.0,27,4,518.13,518.13
1135,13893.0,298,1,821.1,821.1
1136,13894.0,24,3,564.62,564.62
1137,13895.0,29,4,2593.07,2593.07
1138,13897.0,51,1,311.16,311.16
1139,13898.0,326,1,155.93,155.93
1140,13899.0,17,2,388.52,388.52
1141,13900.0,184,3,740.95,740.95
1142,13901.0,73,5,2762.35,2762.35
1143,13904.0,38,2,332.64,332.64
1144,13908.0,80,4,2319.55,2319.55
1145,13911.0,58,9,2288.11,2288.11
1146,13914.0,12,2,626.45,626.45
1147,13917.0,50,2,272.04,272.04
1148,13918.0,50,2,828.84,828.84
1149,13919.0,60,2,331.86,331.86
1150,13922.0,352,1,172.25,172.25
1151,13923.0,54,1,351.13,351.13
1152,13924.0,2,6,1804.95,1804.95
1153,13925.0,93,4,593.5,593.5
1154,13926.0,24,1,183.9,183.9
1155,13927.0,75,1,348.99,348.99
1156,13928.0,11,4,464.57,464.57
1157,13929.0,170,2,842.65,842.65
1158,13930.0,58,2,337.34,337.34
1159,13931.0,96,2,1237.53,1237.53
1160,13932.0,295,1,307.4,307.4
1161,13933.0,110,2,608.79,608.79
1162,13934.0,264,1,922.1,922.1
1163,13936.0,180,1,376.58,376.58
1164,13937.0,170,1,158.85,158.85
1165,13938.0,36,1,71.66,71.66
1166,13939.0,24,3,568.55,568.55
1167,13940.0,18,4,839.14,839.14
1168,13941.0,22,5,4187.08,4187.08
1169,13946.0,80,3,496.05,496.05
1170,13947.0,66,1,90.60000000000001,90.60000000000001
1171,13948.0,361,1,102.0,102.0
1172,13949.0,3,6,2427.32,2427.32
1173,13950.0,12,4,628.36,628.36
1174,13951.0,177,3,674.45,674.45
1175,13952.0,218,2,3217.1710000000003,3217.1710000000003
1176,13953.0,8,2,265.68,265.68
1177,13954.0,2,2,340.22,340.22
1178,13955.0,155,2,322.96,322.96
1179,13956.0,6,5,996.47,996.47
1180,13959.0,80,3,598.2,598.2
1181,13960.0,22,2,230.22,230.22
1182,13962.0,22,2,147.6,147.6
1183,13963.0,309,4,664.54,664.54
1184,13967.0,146,1,80.7,80.7
1185,13969.0,8,18,8758.99,8758.99
1186,13971.0,19,8,2758.26,2758.26
1187,13972.0,71,2,190.25,190.25
1188,13973.0,288,1,264.7,264.7
1189,13974.0,50,1,413.59000000000003,413.59000000000003
1190,13975.0,32,6,2526.28,2526.28
1191,13976.0,207,1,357.98,357.98
1192,13978.0,15,2,196.79,196.79
1193,13979.0,74,1,869.87,869.87
1194,13980.0,61,1,200.14,200.14
1195,13982.0,40,4,1871.81,1871.81
1196,13983.0,30,10,1733.43,1733.43
1197,13984.0,27,4,488.03,488.03
1198,13985.0,5,15,7028.2300000000005,7028.2300000000005
1199,13986.0,18,1,239.82,239.82
1200,13988.0,20,6,4051.06,4051.06
1201,13989.0,66,2,1029.92,1029.92
1202,13990.0,214,1,311.3,311.3
1203,13991.0,13,6,855.97,855.97
1204,13992.0,31,1,76.8,76.8
1205,13993.0,43,9,3277.66,3277.66
1206,13994.0,4,6,2313.14,2313.14
1207,13995.0,16,5,1393.69,1393.69
1208,13999.0,11,12,3901.81,3901.81
1209,14000.0,212,1,500.3,500.3
1210,14001.0,46,3,2043.0800000000002,2043.0800000000002
1211,14002.0,135,2,512.78,512.78
1212,14004.0,44,7,4582.64,4582.64
1213,14005.0,10,5,2773.92,2773.92
1214,14006.0,116,3,946.24,946.24
1215,14009.0,199,2,695.61,695.61
1216,14012.0,278,1,328.8,328.8
1217,14013.0,111,3,473.02,473.02
1218,14014.0,78,1,505.18,505.18
1219,14015.0,53,1,917.34,917.34
1220,14016.0,162,4,4226.21,4226.21
1221,14019.0,47,3,1369.77,1369.77
1222,14020.0,17,2,642.8,642.8
1223,14021.0,156,3,631.9,631.9
1224,14022.0,226,1,440.0,440.0
1225,14023.0,8,2,584.07,584.07
1226,14024.0,122,2,327.7,327.7
1227,14027.0,61,1,104.82,104.82
1228,14029.0,64,2,467.66,467.66
1229,14030.0,19,8,1783.44,1783.44
1230,14031.0,8,17,12308.78,12308.78
1231,14032.0,3,11,2975.59,2975.59
1232,14034.0,23,3,564.02,564.02
1233,14035.0,29,5,1413.02,1413.02
1234,14036.0,285,1,626.65,626.65
1235,14037.0,177,2,147.20000000000002,147.20000000000002
1236,14038.0,79,3,1560.38,1560.38
1237,14039.0,34,1,152.2,152.2
1238,14040.0,41,12,3614.92,3614.92
1239,14041.0,267,1,141.41,141.41
1240,14044.0,27,4,602.87,602.87
1241,14045.0,110,2,1090.8,1090.8
1242,14046.0,285,1,154.99,154.99
1243,14047.0,9,5,1308.6100000000001,1308.6100000000001
1244,14048.0,306,1,409.93,409.93
1245,14049.0,17,4,5514.97,5514.97
1246,14050.0,32,2,746.36,746.36
1247,14051.0,1,23,15595.390000000001,15595.390000000001
1248,14052.0,20,1,225.35999999999999,225.35999999999999
1249,14053.0,125,2,260.25,260.25
1250,14054.0,66,1,92.46000000000001,92.46000000000001
1251,14055.0,107,1,725.6400000000001,725.6400000000001
1252,14056.0,2,23,8214.65,8214.65
1253,14057.0,24,16,5831.32,5831.32
1254,14059.0,267,1,183.6,183.6
1255,14060.0,5,19,5895.62,5895.62
1256,14062.0,10,12,10139.65,10139.65
1257,14064.0,30,5,1042.7,1042.7
1258,14066.0,267,1,152.55,152.55
1259,14067.0,64,2,355.75,355.75
1260,14068.0,321,1,265.85,265.85
1261,14071.0,4,8,1421.8700000000001,1421.8700000000001
1262,14073.0,33,1,151.04,151.04
1263,14075.0,5,3,942.26,942.26
1264,14076.0,130,1,105.52,105.52
1265,14077.0,41,5,499.42,499.42
1266,14078.0,102,6,1049.37,1049.37
1267,14079.0,125,1,343.2,343.2
1268,14080.0,33,1,45.599999999999994,45.599999999999994
1269,14081.0,303,2,934.52,934.52
1270,14082.0,365,1,182.25,182.25
1271,14083.0,5,9,1001.48,1001.48
1272,14085.0,3,18,4398.69,4398.69
1273,14087.0,3,1,194.42,194.42
1274,14088.0,11,13,49368.61,49368.61
1275,14089.0,57,1,161.0,161.0
1276,14090.0,325,1,76.32000000000001,76.32000000000001
1277,14092.0,8,14,4076.9100000000003,4076.9100000000003
1278,14093.0,13,1,442.85,442.85
1279,14096.0,5,17,47835.37,47835.37
1280,14098.0,37,1,147.35,147.35
1281,14099.0,17,11,3087.2200000000003,3087.2200000000003
1282,14100.0,138,1,194.9,194.9
1283,14101.0,74,6,2885.99,2885.99
1284,14102.0,6,5,1360.28,1360.28
1285,14104.0,166,1,77.36,77.36
1286,14105.0,240,1,1266.23,1266.23
1287,14107.0,52,7,2703.23,2703.23
1288,14108.0,31,2,581.26,581.26
1289,14109.0,73,1,144.2,144.2
1290,14110.0,4,12,5683.15,5683.15
1291,14111.0,15,4,598.65,598.65
1292,14112.0,23,7,2915.15,2915.15
1293,14113.0,4,4,1840.42,1840.42
1294,14114.0,274,2,284.83,284.83
1295,14116.0,20,5,1382.74,1382.74
1296,14117.0,144,1,90.0,90.0
1297,14121.0,4,4,2713.5,2713.5
1298,14124.0,85,1,118.08,118.08
1299,14125.0,11,3,2681.53,2681.53
1300,14126.0,8,3,385.85,385.85
1301,14127.0,123,3,709.71,709.71
1302,14128.0,61,2,637.5,637.5
1303,14129.0,2,5,1123.8600000000001,1123.8600000000001
1304,14130.0,320,1,483.86,483.86
1305,14132.0,3,11,3586.03,3586.03
1306,14133.0,130,3,569.69,569.69
1307,14135.0,2,15,4478.31,4478.31
1308,14138.0,2,2,982.38,982.38
1309,14139.0,47,1,415.82,415.82
1310,14140.0,4,2,935.05,935.05
1311,14141.0,3,4,915.13,915.13
1312,14142.0,374,1,311.81,311.81
1313,14143.0,134,1,115.8,115.8
1314,14145.0,47,4,3742.2,3742.2
1315,14146.0,9,5,4089.3,4089.3
1316,14147.0,79,2,483.4,483.4
1317,14148.0,234,1,157.2,157.2
1318,14149.0,221,1,446.62,446.62
1319,14150.0,36,2,658.64,658.64
1320,14152.0,76,2,621.29,621.29
1321,14154.0,240,2,1150.62,1150.62
1322,14155.0,267,1,118.75,118.75
1323,14156.0,10,51,70571.29,70571.29
1324,14157.0,20,2,432.88,432.88
1325,14158.0,41,1,507.65999999999997,507.65999999999997
1326,14159.0,20,11,4676.06,4676.06
1327,14161.0,216,3,1110.52,1110.52
